Player,Squad,Comp,Pos,Age,Min,90s,OffScore_abs,OffBand,MidScore_abs,MidBand,DefScore_abs,DefBand,RawScore,MainScore,MainBand
Nicolò Barella,Inter,it Serie A,Off_MF,25,2613,29.0,560.8701015838907,Top Starter,,,,,560.8701015838907,615.5,Top Starter
Kike Barja,Osasuna,es La Liga,FW,25,1312,14.6,401.41390975395814,Top Starter,,,,,401.41390975395814,473.1,Top Starter
Ross Barkley,Nice,fr Ligue 1,Off_MF,28,960,10.7,782.5954516758478,World Class,,,,,782.5954516758478,856.0,World Class
Aymen Barkok,Mainz 05,de Bundesliga,Off_MF,24,584,6.5,327.5613879010242,Solid Squad Player,,,,,327.5613879010242,319.3,Solid Squad Player
Harvey Barnes,Leicester City,eng Premier League,FW,24,2711,30.1,475.29461322750984,Top Starter,,,,,475.29461322750984,567.0,Top Starter
Leandro Barreiro Martins,Mainz 05,de Bundesliga,MF,22,2141,23.8,,,496.25465681303797,Top Starter,,,496.25465681303797,517.1,Top Starter
Enzo Barrenechea,Juventus,it Serie A,MF,21,158,1.8,,,,,,,,,Below Big-5 Level
Ander Barrenetxea,Real Sociedad,es La Liga,FW,20,878,9.8,447.9272938472407,Top Starter,,,,,447.9272938472407,532.2,Top Starter
Mickaël Barreto,Ajaccio,fr Ligue 1,MF,31,1325,14.7,,,580.2779856940468,Top Starter,,,580.2779856940468,598.2,Top Starter
Pablo Barrios,Atlético Madrid,es La Liga,MF,19,724,8.0,,,526.0118497773296,Top Starter,,,526.0118497773296,579.2,Top Starter
Musa Barrow,Bologna,it Serie A,FW,23,1960,21.8,444.708519768167,Top Starter,,,,,444.708519768167,511.1,Top Starter
Federico Baschirotto,Lecce,it Serie A,DF,25,3330,37.0,,,,,551.8767875106603,Top Starter,551.8767875106603,452.8,Top Starter
Toma Bašić,Lazio,it Serie A,MF,25,513,5.7,,,500.88319042096674,Top Starter,,,500.88319042096674,523.4,Top Starter
Alberto Basso,Cremonese,it Serie A,Off_MF,18,16,0.2,,,,,,,,,Below Big-5 Level
Gil Bastião Dias,Stuttgart,de Bundesliga,FW,25,398,4.4,,,,,,,,,Below Big-5 Level
Alessandro Bastoni,Inter,it Serie A,DF,23,2157,24.0,,,,,569.2060500600057,Top Starter,569.2060500600057,484.9,Top Starter
Simone Bastoni,Spezia,it Serie A,Off_MF,25,1189,13.2,454.44791967483405,Top Starter,,,,,454.44791967483405,480.4,Top Starter
Rodrigo Battaglia,Mallorca,es La Liga,Def_MF,31,686,7.6,,,,,482.1153493489822,Top Starter,482.1153493489822,261.0,Solid Squad Player
Maximilian Bauer,Augsburg,de Bundesliga,DF,22,1846,20.5,,,,,541.6445835662314,Top Starter,541.6445835662314,433.8,Top Starter
Timo Baumgartl,Union Berlin,de Bundesliga,DF,26,562,6.2,,,,,519.9458484283331,Top Starter,519.9458484283331,393.5,Solid Squad Player
Julian Baumgartlinger,Augsburg,de Bundesliga,Def_MF,34,554,6.2,,,,,401.26012854179646,Top Starter,401.26012854179646,128.5,Below Big-5 Level
Christoph Baumgartner,Hoffenheim,de Bundesliga,Off_MF,22,2567,28.5,477.60733924514517,Top Starter,,,,,477.60733924514517,509.8,Top Starter
Cyrille Bayala,Ajaccio,fr Ligue 1,Off_MF,26,2009,22.3,219.77125409642298,Solid Squad Player,,,,,219.77125409642298,171.0,Below Big-5 Level
Brian Bayeye,Torino,it Serie A,DF,22,64,0.7,,,,,,,,,Below Big-5 Level
Noah Joel Sarenren Bazee,Augsburg,de Bundesliga,Off_MF,25,20,0.2,,,,,,,,,Below Big-5 Level
Bebé,Rayo Vallecano,es La Liga,FW,32,60,0.7,,,,,,,,,Below Big-5 Level
Ihlas Bebou,Hoffenheim,de Bundesliga,FW,28,1416,15.7,395.3142835683114,Solid Squad Player,,,,,395.3142835683114,450.2,Top Starter
Rodrigo Becão,Udinese,it Serie A,DF,26,2484,27.6,,,,,606.3420868186647,Top Starter,606.3420868186647,553.9,Top Starter
Mads Bech Sørensen,Brentford,eng Premier League,DF,23,21,0.2,,,,,,,,,Below Big-5 Level
Julius Beck,Spezia,it Serie A,MF,17,10,0.1,,,,,,,,,Below Big-5 Level
Sheraldo Becker,Union Berlin,de Bundesliga,FW,27,2554,28.4,555.1687153527296,Top Starter,,,,,555.1687153527296,647.4,Top Starter
Jan Bednarek,Southampton,eng Premier League,DF,26,1672,18.6,,,,,786.0491054460912,World Class,786.0491054460912,932.5,Exceptional
Jan Bednarek,Aston Villa,eng Premier League,DF,26,100,1.1,,,,,,,,,Below Big-5 Level
Donny van de Beek,Manchester Utd,eng Premier League,Off_MF,25,167,1.9,,,,,,,,,Below Big-5 Level
Yanis Begraoui,Toulouse,fr Ligue 1,FW,21,65,0.7,,,,,,,,,Below Big-5 Level
Kevin Behrens,Union Berlin,de Bundesliga,FW,31,1535,17.1,513.7930931885633,Top Starter,,,,,513.7930931885633,596.3,Top Starter
Alexis Beka Beka,Nice,fr Ligue 1,MF,21,545,6.1,,,338.34237583590476,Solid Squad Player,,,338.34237583590476,285.4,Solid Squad Player
Jérémie Bela,Clermont Foot,fr Ligue 1,DF,29,743,8.3,,,,,384.1699546540495,Solid Squad Player,384.1699546540495,112.1,Below Big-5 Level
Reda Belahyane,Nice,fr Ligue 1,MF,18,182,2.0,,,,,,,,,Below Big-5 Level
Youcef Belaïli,Ajaccio,fr Ligue 1,Off_MF,30,1150,12.8,491.15793456545543,Top Starter,,,,,491.15793456545543,501.3,Top Starter
Youcef Belaïli,Brest,fr Ligue 1,FW,30,356,4.0,,,,,,,,,Below Big-5 Level
Haris Belkebla,Brest,fr Ligue 1,MF,28,2656,29.5,,,312.38641099212015,Solid Squad Player,,,312.38641099212015,251.9,Solid Squad Player
Stefan Bell,Mainz 05,de Bundesliga,DF,30,2395,26.6,,,,,714.2313598510617,Top Starter,714.2313598510617,754.1,World Class
Armel Bella Kotchap,Southampton,eng Premier League,DF,20,1879,20.9,,,,,692.563658399508,Top Starter,692.563658399508,753.6,World Class
Raoul Bellanova,Inter,it Serie A,DF,22,496,5.5,,,,,477.5020292973735,Top Starter,477.5020292973735,314.7,Solid Squad Player
Karim Bellarabi,Leverkusen,de Bundesliga,FW,32,85,0.9,,,,,,,,,Below Big-5 Level
Jean-Ricner Bellegarde,Strasbourg,fr Ligue 1,Off_MF,24,2419,26.9,488.7488747977376,Top Starter,,,,,488.7488747977376,498.4,Top Starter
Héctor Bellerín,Barcelona,es La Liga,DF,27,143,1.6,,,,,,,,,Below Big-5 Level
Jude Bellingham,Dortmund,de Bundesliga,MF,19,2691,29.9,,,742.8012270957278,Top Starter,,,742.8012270957278,849.5,World Class
Jeanuël Belocian,Rennes,fr Ligue 1,DF,17,506,5.6,,,,,559.1791366573264,Top Starter,559.1791366573264,423.5,Top Starter
Andrea Belotti,Roma,it Serie A,FW,28,1146,12.7,223.11742765900397,Solid Squad Player,,,,,223.11742765900397,237.9,Solid Squad Player
Fran Beltrán,Celta Vigo,es La Liga,MF,23,2855,31.7,,,398.5830153618827,Solid Squad Player,,,398.5830153618827,402.1,Top Starter
Eliesse Ben Seghir,Monaco,fr Ligue 1,FW,17,1052,11.7,433.8285487368603,Top Starter,,,,,433.8285487368603,475.7,Top Starter
Wissam Ben Yedder,Monaco,fr Ligue 1,FW,31,2114,23.5,766.222170118488,World Class,,,,,766.222170118488,868.7,World Class
Marco Benassi,Fiorentina,it Serie A,DF,27,93,1.0,,,,,,,,,Below Big-5 Level
Marco Benassi,Cremonese,it Serie A,MF,27,998,11.1,,,278.86779304735967,Solid Squad Player,,,278.86779304735967,224.0,Solid Squad Player
Iker Benito,Osasuna,es La Liga,FW,19,176,2.0,,,,,,,,,Below Big-5 Level
Ismaël Bennacer,Milan,it Serie A,MF,24,2007,22.3,,,684.4215343846048,Top Starter,,,684.4215343846048,770.8,World Class
Saïd Benrahma,West Ham,eng Premier League,FW,26,2069,23.0,356.157765149554,Solid Squad Player,,,,,356.157765149554,415.5,Top Starter
Ramy Bensebaini,Gladbach,de Bundesliga,DF,27,2481,27.6,,,,,593.2234707516678,Top Starter,593.2234707516678,529.5,Top Starter
Nabil Bentaleb,Angers,fr Ligue 1,MF,27,2489,27.7,,,640.5416135685163,Top Starter,,,640.5416135685163,676.1,Top Starter
Rodrigo Bentancur,Tottenham,eng Premier League,MF,25,1500,16.7,,,541.0225131880275,Top Starter,,,541.0225131880275,600.1,Top Starter
Karim Benzema,Real Madrid,es La Liga,FW,34,2038,22.6,785.493771870111,World Class,,,,,785.493771870111,961.3,Exceptional
Domenico Berardi,Sassuolo,it Serie A,FW,27,1866,20.7,578.1769463691661,Top Starter,,,,,578.1769463691661,675.7,Top Starter
Yuri Berchiche,Athletic Club,es La Liga,DF,32,2406,26.7,,,,,649.5377914438141,Top Starter,649.5377914438141,671.3,Top Starter
Álex Berenguer,Athletic Club,es La Liga,FW,27,2297,25.5,336.1483656876117,Solid Squad Player,,,,,336.1483656876117,390.1,Solid Squad Player
Bartosz Bereszyński,Sampdoria,it Serie A,DF,30,1198,13.3,,,,,632.5716565371484,Top Starter,632.5716565371484,602.5,Top Starter
Bartosz Bereszyński,Napoli,it Serie A,DF,30,166,1.8,,,,,,,,,Below Big-5 Level
Patrick Berg,Lens,fr Ligue 1,MF,24,25,0.3,,,,,,,,,Below Big-5 Level
Mitchell van Bergen,Reims,fr Ligue 1,FW,22,905,10.1,296.86598690828833,Solid Squad Player,,,,,296.86598690828833,313.7,Solid Squad Player
Mergim Berisha,Augsburg,de Bundesliga,FW,24,1679,18.7,461.85422222242806,Top Starter,,,,,461.85422222242806,532.3,Top Starter
Quentin Bernard,Auxerre,fr Ligue 1,DF,33,630,7.0,,,,,640.4210974810447,Top Starter,640.4210974810447,568.1,Top Starter
Juan Bernat,Paris S-G,fr Ligue 1,DF,29,1648,18.3,,,,,339.0206527370834,Solid Squad Player,339.0206527370834,31.8,Below Big-5 Level
Victor Bernth Kristiansen,Leicester City,eng Premier League,DF,19,892,9.9,,,,,591.6763380603456,Top Starter,591.6763380603456,560.6,Top Starter
Jason Berthomier,Clermont Foot,fr Ligue 1,MF,32,23,0.3,,,,,,,,,Below Big-5 Level
Beto,Udinese,it Serie A,FW,24,2129,23.7,464.4245351127039,Top Starter,,,,,464.4245351127039,535.5,Top Starter
Owen Bevan,Bournemouth,eng Premier League,DF,18,9,0.1,,,,,,,,,Below Big-5 Level
Matteo Bianchetti,Cremonese,it Serie A,DF,29,2132,23.7,,,,,537.3271436438655,Top Starter,537.3271436438655,425.8,Top Starter
Alessandro Bianco,Fiorentina,it Serie A,MF,19,153,1.7,,,,,,,,,Below Big-5 Level
Giulian Biancone,Nott'ham Forest,eng Premier League,DF,22,17,0.2,,,,,,,,,Below Big-5 Level
Ermin Bičakčić,Hoffenheim,de Bundesliga,DF,32,265,2.9,,,,,,,,,Below Big-5 Level
Pedro Bigas,Elche,es La Liga,DF,31,2020,22.4,,,,,630.2218814075745,Top Starter,630.2218814075745,634.4,Top Starter
Jaka Bijol,Udinese,it Serie A,DF,23,2728,30.3,,,,,587.5756903371207,Top Starter,587.5756903371207,519.0,Top Starter
El Bilal Touré,Almería,es La Liga,FW,20,1264,14.0,591.3114491287865,Top Starter,,,,,591.3114491287865,714.5,Top Starter
El Bilal Touré,Reims,fr Ligue 1,FW,20,91,1.0,,,,,,,,,Below Big-5 Level
Philip Billing,Bournemouth,eng Premier League,MF,26,2764,30.7,,,450.7641821192007,Top Starter,,,450.7641821192007,474.6,Top Starter
Jean-Claude Billong,Clermont Foot,fr Ligue 1,Def_MF,28,23,0.3,,,,,,,,,Below Big-5 Level
Cristiano Biraghi,Fiorentina,it Serie A,DF,29,2551,28.3,,,,,503.261367884399,Top Starter,503.261367884399,362.5,Solid Squad Player
Samuele Birindelli,Monza,it Serie A,DF,23,1400,15.6,,,,,571.4427045148944,Top Starter,571.4427045148944,489.1,Top Starter
Veljko Birmančević,Toulouse,fr Ligue 1,FW,24,444,4.9,,,,,,,,,Below Big-5 Level
Tom Bischof,Hoffenheim,de Bundesliga,Off_MF,17,315,3.5,,,,,,,,,Below Big-5 Level
Yves Bissouma,Tottenham,eng Premier League,MF,25,1010,11.2,,,371.67776838580687,Solid Squad Player,,,371.67776838580687,364.7,Solid Squad Player
Kristijan Bistrović,Lecce,it Serie A,MF,24,461,5.1,,,276.28552695632163,Solid Squad Player,,,276.28552695632163,220.6,Solid Squad Player
Leonardo Bittencourt,Werder Bremen,de Bundesliga,MF,28,1629,18.1,,,598.8144311670302,Top Starter,,,598.8144311670302,655.4,Top Starter
Antonio Blanco,Cádiz,es La Liga,MF,22,158,1.8,,,,,,,,,Below Big-5 Level
Lautaro Blanco,Elche,es La Liga,DF,23,872,9.7,,,,,313.9099453878232,Solid Squad Player,313.9099453878232,29.1,Below Big-5 Level
Ludovic Blas,Nantes,fr Ligue 1,Off_MF,24,2813,31.3,508.41223300621255,Top Starter,,,,,508.41223300621255,522.3,Top Starter
Miha Blažič,Angers,fr Ligue 1,DF,29,1979,22.0,,,,,479.46407324902316,Top Starter,479.46407324902316,281.7,Solid Squad Player
Alexis Blin,Lecce,it Serie A,MF,25,2376,26.4,,,313.1931164337464,Solid Squad Player,,,313.1931164337464,270.3,Solid Squad Player
Daley Blind,Bayern Munich,de Bundesliga,DF,32,134,1.5,,,,,,,,,Below Big-5 Level
Myron Boadu,Monaco,fr Ligue 1,FW,21,295,3.3,,,,,,,,,Below Big-5 Level
Jérôme Boateng,Lyon,fr Ligue 1,DF,33,428,4.8,,,,,,,,,Below Big-5 Level
Kevin-Prince Boateng,Hertha BSC,de Bundesliga,MF,35,467,5.2,,,290.22952220439714,Solid Squad Player,,,290.22952220439714,239.4,Solid Squad Player
Antonin Bobichon,Angers,fr Ligue 1,Off_MF,26,18,0.2,,,,,,,,,Below Big-5 Level
Jean-Paul Boëtius,Hertha BSC,de Bundesliga,MF,28,1050,11.7,,,370.9678263114267,Solid Squad Player,,,370.9678263114267,348.2,Solid Squad Player
Jeremie Boga,Atalanta,it Serie A,Off_MF,25,782,8.7,797.4203976483132,World Class,,,,,797.4203976483132,915.8,Exceptional
Emil Bohinen,Salernitana,it Serie A,MF,23,832,9.2,,,436.1169110997487,Top Starter,,,436.1169110997487,436.1,Top Starter
Quentin Boisgard,Lorient,fr Ligue 1,Off_MF,25,184,2.0,,,,,,,,,Below Big-5 Level
Willy Boly,Nott'ham Forest,eng Premier League,DF,31,685,7.6,,,,,679.090997779661,Top Starter,679.090997779661,727.9,Top Starter
Giacomo Bonaventura,Fiorentina,it Serie A,Off_MF,32,1911,21.2,472.6075301623654,Top Starter,,,,,472.6075301623654,503.5,Top Starter
Federico Bonazzoli,Salernitana,it Serie A,FW,25,1119,12.4,277.98989518753825,Solid Squad Player,,,,,277.98989518753825,305.5,Solid Squad Player
Warren Bondo,Monza,it Serie A,MF,18,60,0.7,,,,,,,,,Below Big-5 Level
Theo Bongonda,Cádiz,es La Liga,Off_MF,26,1938,21.5,402.8993792756713,Top Starter,,,,,402.8993792756713,430.8,Top Starter
Kevin Bonifazi,Bologna,it Serie A,DF,26,902,10.0,,,,,619.1192275854895,Top Starter,619.1192275854895,577.6,Top Starter
Leonardo Bonucci,Juventus,it Serie A,DF,35,879,9.8,,,,,553.4680961162913,Top Starter,553.4680961162913,455.7,Top Starter
Neto Borges,Clermont Foot,fr Ligue 1,DF,25,2833,31.5,,,,,611.4841581194754,Top Starter,611.4841581194754,516.6,Top Starter
Yvandro Borges Sanches,Gladbach,de Bundesliga,FW,18,28,0.3,,,,,,,,,Below Big-5 Level
Sebastiaan Bornauw,Wolfsburg,de Bundesliga,DF,23,1928,21.4,,,,,632.5323083231381,Top Starter,632.5323083231381,602.5,Top Starter
Rafael Borré,Eint Frankfurt,de Bundesliga,Off_MF,26,1078,12.0,432.0609194996149,Top Starter,,,,,432.0609194996149,452.0,Top Starter
Erik Botheim,Salernitana,it Serie A,Off_MF,22,866,9.6,415.8725467594986,Top Starter,,,,,415.8725467594986,431.5,Top Starter
Sven Botman,Newcastle Utd,eng Premier League,DF,22,3127,34.7,,,,,549.1206943046161,Top Starter,549.1206943046161,479.2,Top Starter
Kenji-Van Boto,Auxerre,fr Ligue 1,DF,26,180,2.0,,,,,,,,,Below Big-5 Level
Kouamé Botué,Ajaccio,fr Ligue 1,FW,19,229,2.5,,,,,,,,,Below Big-5 Level
Badredine Bouanani,Nice,fr Ligue 1,FW,17,863,9.6,430.6799613784908,Top Starter,,,,,430.6799613784908,471.9,Top Starter
Hicham Boudaoui,Nice,fr Ligue 1,MF,22,1875,20.8,,,583.9973515669366,Top Starter,,,583.9973515669366,603.0,Top Starter
Franci Bouebari,Strasbourg,fr Ligue 1,DF,18,76,0.8,,,,,,,,,Below Big-5 Level
Sofiane Boufal,Angers,fr Ligue 1,FW,28,834,9.3,580.0890582724198,Top Starter,,,,,580.0890582724198,648.6,Top Starter
Ismaël Boura,Lens,fr Ligue 1,DF,21,93,1.0,,,,,,,,,Below Big-5 Level
Mehdi Bourabia,Spezia,it Serie A,MF,30,2771,30.8,,,505.1226983713113,Top Starter,,,505.1226983713113,529.1,Top Starter
Benjamin Bourigeaud,Rennes,fr Ligue 1,Off_MF,28,3065,34.1,672.3196893728808,Top Starter,,,,,672.3196893728808,721.8,Top Starter
Edoardo Bove,Roma,it Serie A,MF,20,992,11.0,,,359.7814257075445,Solid Squad Player,,,359.7814257075445,333.1,Solid Squad Player
Jarrod Bowen,West Ham,eng Premier League,FW,25,3233,35.9,345.2892362056966,Solid Squad Player,,,,,345.2892362056966,401.7,Top Starter
Lucas Boyé,Elche,es La Liga,FW,26,2462,27.4,379.1902573257797,Solid Squad Player,,,,,379.1902573257797,444.8,Top Starter
Jayden Braaf,Hellas Verona,it Serie A,Off_MF,19,288,3.2,,,,,,,,,Below Big-5 Level
Domagoj Bradarić,Salernitana,it Serie A,DF,22,2250,25.0,,,,,383.41555508196865,Solid Squad Player,383.41555508196865,140.1,Below Big-5 Level
Bilal Brahimi,Nice,fr Ligue 1,FW,22,800,8.9,501.6247160036077,Top Starter,,,,,501.6247160036077,555.8,Top Starter
Martin Braithwaite,Espanyol,es La Liga,FW,31,2456,27.3,422.79958140877403,Top Starter,,,,,422.79958140877403,500.2,Top Starter
Julian Brandt,Dortmund,de Bundesliga,Off_MF,26,2397,26.6,772.1407651204596,World Class,,,,,772.1407651204596,883.7,World Class
Darko Brašanac,Osasuna,es La Liga,Off_MF,30,1041,11.6,258.3328338813671,Solid Squad Player,,,,,258.3328338813671,241.6,Solid Squad Player
Lilian Brassier,Brest,fr Ligue 1,DF,22,3093,34.4,,,,,621.5736113571322,Top Starter,621.5736113571322,534.6,Top Starter
James Bree,Southampton,eng Premier League,DF,24,367,4.1,,,,,,,,,Below Big-5 Level
Josip Brekalo,Fiorentina,it Serie A,FW,24,229,2.5,,,,,,,,,Below Big-5 Level
Josip Brekalo,Wolfsburg,de Bundesliga,MF,24,271,3.0,,,,,,,,,Below Big-5 Level
Gleison Bremer,Juventus,it Serie A,DF,25,2634,29.3,,,,,630.1291595860657,Top Starter,630.1291595860657,598.0,Top Starter
Armando Broja,Chelsea,eng Premier League,FW,20,294,3.3,,,,,,,,,Below Big-5 Level
Dylan Bronn,Salernitana,it Serie A,DF,27,1683,18.7,,,,,608.6880670872335,Top Starter,608.6880670872335,558.2,Top Starter
David Brooks,Bournemouth,eng Premier League,FW,25,173,1.9,,,,,,,,,Below Big-5 Level
John Brooks,Hoffenheim,de Bundesliga,DF,29,1350,15.0,,,,,584.6349070329593,Top Starter,584.6349070329593,513.6,Top Starter
Moritz Broschinski,Bochum,de Bundesliga,FW,21,213,2.4,,,,,,,,,Below Big-5 Level
Marcelo Brozović,Inter,it Serie A,MF,29,1770,19.7,,,729.1323719350154,Top Starter,,,729.1323719350154,831.1,World Class
Cédric Brunner,Schalke 04,de Bundesliga,DF,28,2315,25.7,,,,,589.9242736888137,Top Starter,589.9242736888137,523.4,Top Starter
Lewis Brunt,Leicester City,eng Premier League,DF,21,23,0.3,,,,,,,,,Below Big-5 Level
Jacob Bruun Larsen,Hoffenheim,de Bundesliga,FW,23,328,3.6,,,,,,,,,Below Big-5 Level
Andreas Bruus,Troyes,fr Ligue 1,DF,23,1628,18.1,,,,,312.8670946591547,Solid Squad Player,312.8670946591547,0.0,Below Big-5 Level
Joe Bryan,Nice,fr Ligue 1,MF,28,177,2.0,,,,,,,,,Below Big-5 Level
Lee Buchanan,Werder Bremen,de Bundesliga,DF,21,472,5.2,,,,,774.0004919941448,World Class,774.0004919941448,865.0,World Class
Ante Budimir,Osasuna,es La Liga,FW,31,1798,20.0,420.68593171534354,Top Starter,,,,,420.68593171534354,497.6,Top Starter
Emi Buendía,Aston Villa,eng Premier League,Off_MF,25,2412,26.8,486.35622148976125,Top Starter,,,,,486.35622148976125,540.0,Top Starter
Hugo Bueno,Wolves,eng Premier League,DF,19,1310,14.6,,,,,459.3278638304253,Top Starter,459.3278638304253,307.4,Solid Squad Player
Manu Bueno,Sevilla,es La Liga,MF,18,149,1.7,,,,,,,,,Below Big-5 Level
Santiago Bueno,Girona,es La Liga,DF,23,3010,33.4,,,,,571.2041154841728,Top Starter,571.2041154841728,521.4,Top Starter
Adam Buksa,Lens,fr Ligue 1,FW,26,101,1.1,,,,,,,,,Below Big-5 Level
Marius Bülter,Schalke 04,de Bundesliga,FW,29,2598,28.9,367.12665550496445,Solid Squad Player,,,,,367.12665550496445,415.5,Top Starter
Cristian Buonaiuto,Cremonese,it Serie A,Off_MF,29,980,10.9,304.79630871663375,Solid Squad Player,,,,,304.79630871663375,290.5,Solid Squad Player
Facundo Buonanotte,Brighton,eng Premier League,FW,17,565,6.3,319.33569240070784,Solid Squad Player,,,,,319.33569240070784,368.7,Solid Squad Player
Alessandro Buongiorno,Torino,it Serie A,DF,23,2721,30.2,,,,,631.0080720208591,Top Starter,631.0080720208591,599.6,Top Starter
Delano Burgzorg,Mainz 05,de Bundesliga,FW,23,244,2.7,,,,,,,,,Below Big-5 Level
Jonathan Burkardt,Mainz 05,de Bundesliga,Off_MF,22,533,5.9,617.6729532274263,Top Starter,,,,,617.6729532274263,687.6,Top Starter
Oliver Burke,Werder Bremen,de Bundesliga,FW,25,268,3.0,,,,,,,,,Below Big-5 Level
Dan Burn,Newcastle Utd,eng Premier League,DF,30,3111,34.6,,,,,549.776415895521,Top Starter,549.776415895521,480.4,Top Starter
Maxime Busi,Reims,fr Ligue 1,DF,22,1043,11.6,,,,,603.6980891292411,Top Starter,603.6980891292411,502.7,Top Starter
Sergio Busquets,Barcelona,es La Liga,MF,34,2339,26.0,,,598.2473534377559,Top Starter,,,598.2473534377559,679.6,Top Starter
Aurélio Buta,Eint Frankfurt,de Bundesliga,DF,25,1318,14.6,,,,,492.5172385025117,Top Starter,492.5172385025117,342.6,Solid Squad Player
Leonardo Buta,Udinese,it Serie A,DF,20,16,0.2,,,,,,,,,Below Big-5 Level
Rémy Cabella,Lille,fr Ligue 1,Off_MF,32,2525,28.1,839.4736657166051,World Class,,,,,839.4736657166051,925.2,Exceptional
Jimmy Cabot,Lens,fr Ligue 1,DF,28,511,5.7,,,,,578.4870535281202,Top Starter,578.4870535281202,457.9,Top Starter
Arthur Cabral,Fiorentina,it Serie A,FW,24,1432,15.9,452.67121647167215,Top Starter,,,,,452.67121647167215,521.0,Top Starter
Leandro Cabrera,Espanyol,es La Liga,DF,31,2669,29.7,,,,,596.9396419547528,Top Starter,596.9396419547528,570.7,Top Starter
Liberato Cacace,Empoli,it Serie A,DF,21,587,6.5,,,,,662.1287634562602,Top Starter,662.1287634562602,657.4,Top Starter
Anthony Caci,Mainz 05,de Bundesliga,DF,25,2033,22.6,,,,,677.480022198569,Top Starter,677.480022198569,685.9,Top Starter
Cafú,Nott'ham Forest,eng Premier League,Def_MF,29,7,0.1,,,,,,,,,Below Big-5 Level
Moisés Caicedo,Brighton,eng Premier League,MF,20,3139,34.9,,,512.6693384128604,Top Starter,,,512.6693384128604,560.6,Top Starter
Tom Cairney,Fulham,eng Premier League,Off_MF,31,988,11.0,383.2020266242696,Solid Squad Player,,,,,383.2020266242696,405.0,Top Starter
Jens Cajuste,Reims,fr Ligue 1,MF,22,1530,17.0,,,557.6238605145909,Top Starter,,,557.6238605145909,568.9,Top Starter
Cala,Cádiz,es La Liga,DF,32,137,1.5,,,,,,,,,Below Big-5 Level
Davide Calabria,Milan,it Serie A,DF,25,1690,18.8,,,,,707.0826948579817,Top Starter,707.0826948579817,740.8,Top Starter
Mattia Caldara,Spezia,it Serie A,DF,28,1253,13.9,,,,,699.0765565346002,Top Starter,699.0765565346002,726.0,Top Starter
Luca Caldirola,Monza,it Serie A,DF,31,2353,26.1,,,,,494.0426291897783,Top Starter,494.0426291897783,345.4,Solid Squad Player
